 ,Label,Area,Mean,Min,Max,Circ.,IntDen,RawIntDen,AR,Round,Solidity
313,ctrl-og-mel-15000.jpg,11,255,255,255,0.431,2805,2805,3.844,0.260,0.647
314,ctrl-og-mel-15000.jpg,4414,255,255,255,0.420,1125570,1125570,2.686,0.372,0.780
315,ctrl-og-mel-15000.jpg,3024,255,255,255,0.524,771120,771120,2.079,0.481,0.817
316,ctrl-og-mel-15000.jpg,2246,255,255,255,0.775,572730,572730,1.341,0.746,0.937
317,ctrl-og-mel-15000.jpg,2963,255,255,255,0.572,755565,755565,2.360,0.424,0.851
318,ctrl-og-mel-15000.jpg,4145,255,255,255,0.574,1056975,1056975,2.062,0.485,0.833
319,ctrl-og-mel-15000.jpg,1850,255,255,255,0.761,471750,471750,1.077,0.928,0.916
320,ctrl-og-mel-15000.jpg,6531,255,255,255,0.644,1665405,1665405,1.230,0.813,0.878
321,ctrl-og-mel-15000.jpg,7618,255,255,255,0.570,1942590,1942590,2.274,0.440,0.848
322,ctrl-og-mel-15000.jpg,12445,255,255,255,0.507,3173475,3173475,1.935,0.517,0.832
323,ctrl-og-mel-15000.jpg,2695,255,255,255,0.796,687225,687225,1.323,0.756,0.935
324,ctrl-og-mel-15000.jpg,8070,255,255,255,0.349,2057850,2057850,1.689,0.592,0.789
325,ctrl-og-mel-15000.jpg,5845,255,255,255,0.725,1490475,1490475,1.501,0.666,0.914
326,ctrl-og-mel-15000.jpg,10461,255,255,255,0.600,2667555,2667555,1.031,0.970,0.854
327,ctrl-og-mel-15000.jpg,4426,255,255,255,0.514,1128630,1128630,1.544,0.648,0.791
328,ctrl-og-mel-15000.jpg,4588,255,255,255,0.730,1169940,1169940,1.264,0.791,0.928
329,ctrl-og-mel-15000.jpg,5278,255,255,255,0.600,1345890,1345890,1.162,0.861,0.826
330,ctrl-og-mel-15000.jpg,1837,255,255,255,0.748,468435,468435,1.407,0.711,0.930
331,ctrl-og-mel-15000.jpg,2986,255,255,255,0.537,761430,761430,2.097,0.477,0.820
332,ctrl-og-mel-15000.jpg,12315,255,255,255,0.479,3140325,3140325,1.610,0.621,0.781
333,ctrl-og-mel-15000.jpg,3051,255,255,255,0.685,778005,778005,1.335,0.749,0.881
334,ctrl-og-mel-15000.jpg,12443,255,255,255,0.439,3172965,3172965,2.048,0.488,0.787
335,ctrl-og-mel-15000.jpg,2974,255,255,255,0.598,758370,758370,2.130,0.470,0.865
336,ctrl-og-mel-15000.jpg,4898,255,255,255,0.413,1248990,1248990,3.339,0.299,0.845
337,ctrl-og-mel-15000.jpg,3310,255,255,255,0.630,844050,844050,1.520,0.658,0.858
338,ctrl-og-mel-15000.jpg,2777,255,255,255,0.643,708135,708135,1.954,0.512,0.913
339,ctrl-og-mel-15000.jpg,4284,255,255,255,0.522,1092420,1092420,1.300,0.769,0.784
340,ctrl-og-mel-15000.jpg,2344,255,255,255,0.724,597720,597720,1.027,0.974,0.885
341,ctrl-og-mel-15000.jpg,2848,255,255,255,0.739,726240,726240,1.302,0.768,0.921
342,ctrl-og-mel-15000.jpg,2535,255,255,255,0.629,646425,646425,1.545,0.647,0.887
343,ctrl-og-mel-15000.jpg,2604,255,255,255,0.624,664020,664020,1.580,0.633,0.883
