 ,Label,Area,Mean,Min,Max,Circ.,IntDen,RawIntDen,AR,Round,Solidity
790,ctrl-og-15000.jpg,3633,255,255,255,0.726,926415,926415,1.761,0.568,0.941
791,ctrl-og-15000.jpg,10580,255,255,255,0.314,2697900,2697900,2.527,0.396,0.635
792,ctrl-og-15000.jpg,3982,255,255,255,0.595,1015410,1015410,2.467,0.405,0.886
793,ctrl-og-15000.jpg,1818,255,255,255,0.662,463590,463590,1.389,0.720,0.894
794,ctrl-og-15000.jpg,7575,255,255,255,0.593,1931625,1931625,2.128,0.470,0.860
795,ctrl-og-15000.jpg,3417,255,255,255,0.582,871335,871335,1.476,0.678,0.855
796,ctrl-og-15000.jpg,1553,255,255,255,0.653,396015,396015,1.527,0.655,0.893
797,ctrl-og-15000.jpg,7312,255,255,255,0.741,1864560,1864560,1.448,0.691,0.940
798,ctrl-og-15000.jpg,3272,255,255,255,0.664,834360,834360,2.251,0.444,0.942
799,ctrl-og-15000.jpg,2436,255,255,255,0.732,621180,621180,1.592,0.628,0.910
800,ctrl-og-15000.jpg,2175,255,255,255,0.612,554625,554625,1.784,0.560,0.876
801,ctrl-og-15000.jpg,2474,255,255,255,0.678,630870,630870,1.174,0.852,0.853
802,ctrl-og-15000.jpg,8398,255,255,255,0.401,2141490,2141490,2.956,0.338,0.757
803,ctrl-og-15000.jpg,5461,255,255,255,0.831,1392555,1392555,1.254,0.797,0.956
804,ctrl-og-15000.jpg,2246,255,255,255,0.678,572730,572730,1.506,0.664,0.909
805,ctrl-og-15000.jpg,2818,255,255,255,0.643,718590,718590,1.321,0.757,0.916
806,ctrl-og-15000.jpg,1921,255,255,255,0.638,489855,489855,2.334,0.428,0.899
807,ctrl-og-15000.jpg,3417,255,255,255,0.494,871335,871335,1.521,0.657,0.760
808,ctrl-og-15000.jpg,1891,255,255,255,0.558,482205,482205,1.657,0.604,0.849
809,ctrl-og-15000.jpg,3016,255,255,255,0.818,769080,769080,1.025,0.975,0.941
810,ctrl-og-15000.jpg,4217,255,255,255,0.681,1075335,1075335,1.292,0.774,0.873
811,ctrl-og-15000.jpg,3941,255,255,255,0.726,1004955,1004955,1.304,0.767,0.907
812,ctrl-og-15000.jpg,3371,255,255,255,0.361,859605,859605,2.053,0.487,0.655
813,ctrl-og-15000.jpg,2355,255,255,255,0.729,600525,600525,1.536,0.651,0.920
814,ctrl-og-15000.jpg,3530,255,255,255,0.635,900150,900150,1.880,0.532,0.890
815,ctrl-og-15000.jpg,3904,255,255,255,0.689,995520,995520,1.731,0.578,0.922
816,ctrl-og-15000.jpg,2439,255,255,255,0.496,621945,621945,3.196,0.313,0.911
817,ctrl-og-15000.jpg,1886,255,255,255,0.733,480930,480930,1.529,0.654,0.909
818,ctrl-og-15000.jpg,2643,255,255,255,0.599,673965,673965,2.017,0.496,0.899
819,ctrl-og-15000.jpg,3862,255,255,255,0.599,984810,984810,2.238,0.447,0.911
820,ctrl-og-15000.jpg,2809,255,255,255,0.716,716295,716295,1.156,0.865,0.885
821,ctrl-og-15000.jpg,3752,255,255,255,0.729,956760,956760,1.721,0.581,0.927
822,ctrl-og-15000.jpg,2716,255,255,255,0.633,692580,692580,1.591,0.629,0.830
823,ctrl-og-15000.jpg,4563,255,255,255,0.651,1163565,1163565,1.346,0.743,0.891
824,ctrl-og-15000.jpg,4105,255,255,255,0.583,1046775,1046775,1.869,0.535,0.844
825,ctrl-og-15000.jpg,4263,255,255,255,0.660,1087065,1087065,1.376,0.727,0.869
826,ctrl-og-15000.jpg,5874,255,255,255,0.478,1497870,1497870,1.207,0.829,0.759
827,ctrl-og-15000.jpg,2558,255,255,255,0.748,652290,652290,1.642,0.609,0.942
828,ctrl-og-15000.jpg,5105,255,255,255,0.503,1301775,1301775,2.966,0.337,0.851
829,ctrl-og-15000.jpg,3190,255,255,255,0.774,813450,813450,1.244,0.804,0.931
830,ctrl-og-15000.jpg,4019,255,255,255,0.682,1024845,1024845,1.632,0.613,0.917
831,ctrl-og-15000.jpg,9807,255,255,255,0.478,2500785,2500785,1.338,0.747,0.805
832,ctrl-og-15000.jpg,3112,255,255,255,0.602,793560,793560,2.115,0.473,0.899
833,ctrl-og-15000.jpg,3976,255,255,255,0.609,1013880,1013880,1.416,0.706,0.890
834,ctrl-og-15000.jpg,2942,255,255,255,0.752,750210,750210,1.267,0.789,0.943
835,ctrl-og-15000.jpg,2656,255,255,255,0.544,677280,677280,1.980,0.505,0.838
836,ctrl-og-15000.jpg,4260,255,255,255,0.495,1086300,1086300,2.059,0.486,0.786
837,ctrl-og-15000.jpg,3168,255,255,255,0.625,807840,807840,1.410,0.709,0.861
838,ctrl-og-15000.jpg,2496,255,255,255,0.657,636480,636480,1.809,0.553,0.902
839,ctrl-og-15000.jpg,2527,255,255,255,0.554,644385,644385,1.832,0.546,0.849
840,ctrl-og-15000.jpg,1983,255,255,255,0.715,505665,505665,1.432,0.698,0.934
841,ctrl-og-15000.jpg,2904,255,255,255,0.665,740520,740520,1.470,0.680,0.890
842,ctrl-og-15000.jpg,3700,255,255,255,0.544,943500,943500,1.843,0.543,0.787
843,ctrl-og-15000.jpg,2924,255,255,255,0.434,745620,745620,3.303,0.303,0.888
844,ctrl-og-15000.jpg,2918,255,255,255,0.591,744090,744090,1.149,0.870,0.832
845,ctrl-og-15000.jpg,3243,255,255,255,0.515,826965,826965,2.241,0.446,0.887
846,ctrl-og-15000.jpg,6084,255,255,255,0.568,1551420,1551420,2.227,0.449,0.895
847,ctrl-og-15000.jpg,1890,255,255,255,0.750,481950,481950,1.506,0.664,0.918
848,ctrl-og-15000.jpg,3031,255,255,255,0.628,772905,772905,1.598,0.626,0.881
849,ctrl-og-15000.jpg,3203,255,255,255,0.571,816765,816765,1.293,0.773,0.858
850,ctrl-og-15000.jpg,3609,255,255,255,0.646,920295,920295,1.649,0.606,0.911
851,ctrl-og-15000.jpg,2419,255,255,255,0.600,616845,616845,2.889,0.346,0.950
852,ctrl-og-15000.jpg,2885,255,255,255,0.727,735675,735675,1.188,0.842,0.896
853,ctrl-og-15000.jpg,2276,255,255,255,0.647,580380,580380,2.090,0.478,0.921
